"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"537","NC",28012,35.2511857,-81.0448467,3.5,41,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","False","False","no","average","False","False","False","True","False","False","False"
"538","NC",28269,35.3334785,-80.796379,3,42,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"539","NC",28269,35.3408131,-80.7699807,3.5,61,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"540","NC",28110,35.0072809522,-80.5627099425,2.5,9,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"541","IL",61866,40.3103985,-88.1576889,4.5,16,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","True",NA,NA,NA,NA,NA,NA
"542","WI",53704,43.093665,-89.345698,3.5,152,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","True","False","True","False","free","average","False","False","False","True","False","False","False"
"543","NC",28204,35.2134873,-80.832526,4,295,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","False","False","True","True"
"544","NC",28110,35.0098852,-80.5621506,4,10,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","quiet","True",NA,NA,NA,NA,NA,NA
"545","NC",28208,35.2235173,-80.9441649,3,4,"Sandwiches, Fast Food","1","1",0,"True","True","3","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"546","NC",28134,35.086418,-80.8773419,2.5,137,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"547","NC",28027,35.373929813,-80.7275020647,2.5,27,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","False","False","False"
"548","NC",28056,35.2067322,-81.0753363,3.5,22,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"549","NC",28056,35.2218455,-81.1012038,4.5,27,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"550","WI",53705,43.0747426,-89.4442252,3.5,93,"Fast Food, American (Traditional)","1","1",1,"True","True","3","False","False","True","True","casual","False","False","False","True","False","no","average","True",NA,NA,NA,NA,NA,NA
"551","NC",28262,35.3301529,-80.7325287,3.5,3,"Southern, Breakfast & Brunch","0","0",0,"True","True","2","False","True","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"552","WI",53704,43.1253595,-89.3084236,3,27,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","False","False","False"
"553","NC",28210,35.1168419237,-80.8565615431,3.5,21,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"554","WI",53590,43.1695596,-89.2659537,2,20,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"555","NC",28262,35.3092300995,-80.7558631088,3,53,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","True","casual","False","False","False","True","False","free","average","True","True","False","True","True","False","False"
"556","IL",61820,40.0905314,-88.2463655,3,58,"Southern, Breakfast & Brunch","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","no","loud","True","False","False","True","False","False","False"
"557","NC",28217,35.139143,-80.9082346,2.5,69,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","quiet","True","True","False","True","True","False","False"
"558","NC",28277,35.0224366,-80.8484184,3.5,365,"Coffee & Tea, Cafes","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","True","False","True","True","True","True"
"559","NC",28210,35.151154,-80.841072,3,50,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","False","True","True"
"560","NC",28027,35.4447062,-80.6241968,3,35,"Fast Food, American (Traditional)","1","0",0,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"561","NC",28027,35.3673237,-80.666461,2,8,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"562","NC",28164,35.359748,-81.096619,3,8,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","free","quiet","False","False","False","False","False","False","False"
"563","NC",28203,35.1965733,-80.8510552,3,21,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","True",NA,NA,NA,NA,NA,NA
"564","NC",28262,35.290479,-80.7638974,2.5,42,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","True","False","False","False","False","False","False"
"565","NC",28054,35.2618867596,-81.1394690722,3.5,30,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","False","False","False","False","False","False","False"
"566","IL",61801,40.1161419,-88.2216497,3.5,51,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"567","NC",28202,35.2253544,-80.8461468,3,6,"Sandwiches, Fast Food","0","0",0,"True","True","4","True","False","False","True","dressy",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","False"
"568","WI",53703,43.0750742,-89.3918114,4,338,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","False","False","casual","True","False","False","False","False","free","average","False","False","True","True","True","False","False"
"569","NC",28031,35.4848038,-80.8781266,2.5,11,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","False","False","casual","False","False","False","False","False","no","average","False","False","False","False","False","False","False"
"570","NC",28202,35.219276,-80.8497327,3.5,21,"American (Traditional), Nightlife","1","1",0,"True","True","1","True","False","False","True","casual","False","False","False","True","False","free","average","True","False","False","False","False","False","False"
"571","NC",28027,35.3731896,-80.7249715,2,16,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"572","NC",28209,35.2002536,-80.86645,4,28,"American (Traditional), Nightlife","1","1",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"573","NC",28031,35.4878317,-80.874741,4.5,182,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","True","True","True","casual","False","False","False","True","False","free","quiet","True","False","False","True","True","False","False"
"574","WI",53703,43.074765,-89.395439,3.5,41,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","False","casual","True","False","False","False","False","no","average","False","False","False","True","True","False","False"
"575","NC",28054,35.2433629,-81.1349294,1.5,10,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"576","WI",53717,43.0601717613,-89.5085259603,3.5,157,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"577","NC",28210,35.1483931203,-80.8334164489,4,235,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","False","True","True"
"578","NC",28216,35.3242932,-80.9477716,2.5,12,"Sandwiches, Fast Food","1","1",0,"True","True","1","True","True","False","False","casual","False","False","False","False","False","free","quiet","True",NA,NA,NA,NA,NA,NA
"579","NC",28036,35.4976085,-80.8493255,3.5,209,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","True","True","False","True","False","free","average","True","False","False","False","True","False","False"
"580","WI",53705,43.071461,-89.452308,4,255,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","True","False","False","False","False","no","average","False","False","False","True","True","False","False"
"581","NC",28226,35.1474555,-80.809042,4,64,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","False","True","casual","False","False","False","True","False","free","average","False","False","False","False","True","False","False"
"582","WI",53703,43.0748451949,-89.3818347229,4,159,"Coffee & Tea, Cafes","1","1",1,"True","True","1","False","False","True","True","casual","False","False","True","False","False","free","average","False","False","False","True","False","True","True"
"583","WI",53532,43.2532756,-89.356575,4,9,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"584","NC",28083,35.4514663905,-80.6060115248,3.5,8,"Fast Food, American (Traditional)","1","1",0,"True","False","2","True","False","True","False","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
